Date/Time       	Load	VER	Hydro	Fossil/Biomass	Nuclear
09/21/2022 15:30	5836	303	5961	1132	1141
09/21/2022 15:35	5809	316	5949	1135	1142
09/21/2022 15:40	5843	314	5939	1135	1141
09/21/2022 15:45	5810	305	5925	1126	1142
09/21/2022 15:50	5728	320	5891	1134	1136
09/21/2022 15:55	5759	309	5925	1136	1137
09/21/2022 16:00	5852	293	6206	1132	1138
09/21/2022 16:05	5840	305	6329	1130	1142
09/21/2022 16:10	5798	291	6449	1135	1142
09/21/2022 16:15	5855	286	6510	1135	1140
09/21/2022 16:20	5816	311	6606	1138	1140
09/21/2022 16:25	5898	342	6630	1137	1137
09/21/2022 16:30	5921	376	6588	1134	1141
09/21/2022 16:35	5910	385	6480	1132	1137
09/21/2022 16:40	5860	383	6550	1134	1141
09/21/2022 16:45					
09/21/2022 16:50					
09/21/2022 16:55					
09/21/2022 17:00					
09/21/2022 17:05					
09/21/2022 17:10					
09/21/2022 17:15					
09/21/2022 17:20					
09/21/2022 17:25					
09/21/2022 17:30					
09/21/2022 17:35					
09/21/2022 17:40					
09/21/2022 17:45					
09/21/2022 17:50					
09/21/2022 17:55					
09/21/2022 18:00					
09/21/2022 18:05					
09/21/2022 18:10					
09/21/2022 18:15					
09/21/2022 18:20					
09/21/2022 18:25					
09/21/2022 18:30					
09/21/2022 18:35					
09/21/2022 18:40					
09/21/2022 18:45					
09/21/2022 18:50					
09/21/2022 18:55					
09/21/2022 19:00					
09/21/2022 19:05					
09/21/2022 19:10					
09/21/2022 19:15					
09/21/2022 19:20					
09/21/2022 19:25					
09/21/2022 19:30					
09/21/2022 19:35					
09/21/2022 19:40					
09/21/2022 19:45					
09/21/2022 19:50					
09/21/2022 19:55					
09/21/2022 20:00					
09/21/2022 20:05					
09/21/2022 20:10					
09/21/2022 20:15					
09/21/2022 20:20					
09/21/2022 20:25					
09/21/2022 20:30					
09/21/2022 20:35					
09/21/2022 20:40					
09/21/2022 20:45					
09/21/2022 20:50					
09/21/2022 20:55					
09/21/2022 21:00					
09/21/2022 21:05					
09/21/2022 21:10					
09/21/2022 21:15					
09/21/2022 21:20					
09/21/2022 21:25					
09/21/2022 21:30					
09/21/2022 21:35					
09/21/2022 21:40					
09/21/2022 21:45					
09/21/2022 21:50					
09/21/2022 21:55					
09/21/2022 22:00					
09/21/2022 22:05					
09/21/2022 22:10					
09/21/2022 22:15					
09/21/2022 22:20					
09/21/2022 22:25					
09/21/2022 22:30					
09/21/2022 22:35					
09/21/2022 22:40					
09/21/2022 22:45					
09/21/2022 22:50					
09/21/2022 22:55					
09/21/2022 23:00					
09/21/2022 23:05					
09/21/2022 23:10					
09/21/2022 23:15					
09/21/2022 23:20					
09/21/2022 23:25					
09/21/2022 23:30					
09/21/2022 23:35					
09/21/2022 23:40					
09/21/2022 23:45					
09/21/2022 23:50					
09/21/2022 23:55					
